ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00428922,1914,12,TMIN,-56,,,6,-44,,,6,33,,,6,33,,,6,-11,,,6,-28,,,6,-39,,,6,-61,,,6,-61,,,6,-33,,,6,-22,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1914,12,TOBS,33,,,6,44,,,6,44,,,6,67,,,6,44,,,6,56,,,6,33,,,6,11,,,6,6,,,6,11,,,6,6,,,6,-106,,,6,-122,,,6,-133,,,6,-139,,,6,-94,,,6,-39,,,6,-72,,,6,-94,,,6,-122,,,6,-150,,,6,-144,,,6,-128,,,6,-144,,,6,-128,,,6,-111,,,6,-100,,,6,-72,,,6,-94,,,6,-44,,,6,-72,,,6
USC00428922,1914,12,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,84,,,6,-9999,,,,-9999,,,,-9999,,,,30,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,25,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,0,T,,6,0,T,,6,-9999,,,,-9999,,,
USC00428922,1915,01,TMAX,17,,,6,28,,,6,44,,,6,50,,,6,17,,,6,-11,,,6,17,,,6,11,,,6,-11,,,6,11,,,6,6,,,6,67,,,6,33,,,6,50,,,6,-11,,,6,-17,,,6,6,,,6,-11,,,6,17,,,6,17,,,6,-6,,,6,-28,,,6,-22,,,6,-17,,,6,0,,,6,6,,,6,72,,,6,39,,,6,56,,,6,28,,,6,50,,,6
USC00428922,1915,01,TMIN,-100,,,6,-94,,,6,-100,,,6,-89,,,6,-9999,,,,-106,,,6,-61,,,6,-94,,,6,-61,,,6,-122,,,6,-133,,,6,-61,,,6,-78,,,6,-22,,,6,-39,,,6,-100,,,6,-111,,,6,-139,,,6,-122,,,6,-111,,,6,-122,,,6,-183,,,6,-183,,,6,-167,,,6,-128,,,6,-94,,,6,-61,,,6,-22,,,6,-6,,,6,0,,,6,-11,,,6
USC00428922,1915,01,TOBS,-28,,,6,-28,,,6,-11,,,6,0,,,6,-28,,,6,-22,,,6,-17,,,6,-17,,,6,-17,,,6,-22,,,6,-22,,,6,6,,,6,22,,,6,-11,,,6,-33,,,6,-39,,,6,-33,,,6,-33,,,6,-11,,,6,-28,,,6,-44,,,6,-50,,,6,-33,,,6,-28,,,6,-17,,,6,6,,,6,28,,,6,22,,,6,11,,,6,17,,,6,22,,,6
USC00428922,1915,01,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,30,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,0,T,,6,8,,,6,38,,,6,-9999,,,
USC00428922,1915,02,TMAX,78,,,6,83,,,6,67,,,6,89,,,6,67,,,6,100,,,6,111,,,6,111,,,6,128,,,6,100,,,6,106,,,6,100,,,6,89,,,6,83,,,6,72,,,6,78,,,6,78,,,6,117,,,6,122,,,6,111,,,6,106,,,6,100,,,6,89,,,6,94,,,6,89,,,6,33,,,6,83,,,6,89,,,6,-9999,,,,-9999,,,,-9999,,,
USC00428922,1915,02,TMIN,-28,,,6,-17,,,6,-39,,,6,-83,,,6,-122,,,6,-100,,,6,-111,,,6,-61,,,6,-33,,,6,22,,,6,28,,,6,0,,,6,-67,,,6,-61,,,6,-56,,,6,-17,,,6,-22,,,6,0,,,6,0,,,6,-6,,,6,-11,,,6,-6,,,6,-6,,,6,-6,,,6,6,,,6,-22,,,6,-61,,,6,-67,,,6,-9999,,,,-9999,,,,-9999,,,
USC00428922,1915,02,PRCP,-9999,,,,-9999,,,,13,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,91,,,6,13,,,6,102,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,38,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,109,,,6,-9999,,,,-9999,,,,-9999,,,,76,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1915,03,TMAX,94,,,6,89,,,6,83,,,6,78,,,6,61,,,6,72,,,6,83,,,6,94,,,6,111,,,6,106,,,6,111,,,6,117,,,6,100,,,6,139,,,6,161,,,6,144,,,6,150,,,6,106,,,6,139,,,6,144,,,6,144,,,6,167,,,6,178,,,6,161,,,6,161,,,6,156,,,6,172,,,6,178,,,6,161,,,6,144,,,6,150,,,6
USC00428922,1915,03,TMIN,-22,,,6,-33,,,6,-22,,,6,-33,,,6,-22,,,6,-28,,,6,-28,,,6,-22,,,6,-22,,,6,-28,,,6,-22,,,6,-22,,,6,11,,,6,17,,,6,28,,,6,-17,,,6,-11,,,6,6,,,6,11,,,6,6,,,6,6,,,6,11,,,6,11,,,6,17,,,6,17,,,6,22,,,6,28,,,6,33,,,6,-6,,,6,11,,,6,17,,,6
USC00428922,1915,03,TOBS,11,,,6,28,,,6,39,,,6,33,,,6,28,,,6,33,,,6,28,,,6,44,,,6,50,,,6,44,,,6,50,,,6,83,,,6,72,,,6,83,,,6,94,,,6,89,,,6,100,,,6,50,,,6,83,,,6,100,,,6,106,,,6,117,,,6,100,,,6,133,,,6,133,,,6,100,,,6,106,,,6,122,,,6,100,,,6,133,,,6,122,,,6
USC00428922,1915,03,PRCP,-9999,,,,-9999,,,,102,,,6,-9999,,,,30,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,51,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,279,,,6,-9999,,,,-9999,,,
USC00428922,1915,04,TMAX,194,,,6,189,,,6,172,,,6,194,,,6,183,,,6,200,,,6,194,,,6,194,,,6,183,,,6,189,,,6,211,,,6,222,,,6,233,,,6,239,,,6,244,,,6,217,,,6,211,,,6,222,,,6,200,,,6,206,,,6,211,,,6,206,,,6,211,,,6,222,,,6,206,,,6,217,,,6,222,,,6,233,,,6,261,,,6,211,,,6,-9999,,,
USC00428922,1915,04,TMIN,33,,,6,39,,,6,28,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,22,,,6,17,,,6,50,,,6,61,,,6,56,,,6,67,,,6,78,,,6,61,,,6,56,,,6,61,,,6,50,,,6,44,,,6,50,,,6,44,,,6,33,,,6,28,,,6,17,,,6,33,,,6,44,,,6,39,,,6,33,,,6,39,,,6,-9999,,,
USC00428922,1915,04,TOBS,150,,,6,122,,,6,144,,,6,39,,,6,72,,,6,94,,,6,106,,,6,156,,,6,139,,,6,144,,,6,150,,,6,156,,,6,161,,,6,156,,,6,167,,,6,156,,,6,161,,,6,139,,,6,156,,,6,167,,,6,178,,,6,156,,,6,161,,,6,156,,,6,144,,,6,167,,,6,156,,,6,167,,,6,211,,,6,72,,,6,-9999,,,
USC00428922,1915,04,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,51,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,5,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,94,,,6,-9999,,,,-9999,,,
USC00428922,1915,05,TMAX,117,,,6,161,,,6,200,,,6,172,,,6,167,,,6,161,,,6,206,,,6,206,,,6,222,,,6,228,,,6,233,,,6,256,,,6,267,,,6,289,,,6,261,,,6,217,,,6,228,,,6,217,,,6,211,,,6,-9999,,,,167,,,6,167,,,6,194,,,6,200,,,6,183,,,6,206,,,6,211,,,6,222,,,6,217,,,6,211,,,6,222,,,6
USC00428922,1915,05,TMIN,-6,,,6,33,,,6,39,,,6,44,,,6,50,,,6,56,,,6,39,,,6,33,,,6,67,,,6,78,,,6,72,,,6,50,,,6,78,,,6,78,,,6,56,,,6,33,,,6,61,,,6,67,,,6,50,,,6,44,,,6,44,,,6,67,,,6,61,,,6,50,,,6,33,,,6,39,,,6,61,,,6,56,,,6,72,,,6,78,,,6,67,,,6
USC00428922,1915,05,TOBS,106,,,6,139,,,6,144,,,6,139,,,6,150,,,6,144,,,6,194,,,6,183,,,6,194,,,6,200,,,6,161,,,6,183,,,6,194,,,6,200,,,6,167,,,6,161,,,6,156,,,6,211,,,6,194,,,6,156,,,6,161,,,6,144,,,6,150,,,6,156,,,6,161,,,6,144,,,6,156,,,6,167,,,6,161,,,6,194,,,6,178,,,6
USC00428922,1915,05,PRCP,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,13,,,6,0,P,,6,51,,,6,279,,,6,0,P,,6,64,,,6,0,P,,6,51,,,6,0,P,,6,0,P,,6,81,,,6,0,P,,6,0,P,,6,0,P,,6,99,,,6,0,P,,6,0,P,,6
USC00428922,1915,07,TMAX,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,333,,,6,344,,,6,350,,,6,328,,,6,322,,,6,328,,,6,317,,,6,322,,,6,317,,,6,311,,,6,300,,,6,289,,,6
USC00428922,1915,07,TMIN,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,78,,,6,167,,,6,128,,,6,139,,,6,139,,,6,111,,,6,133,,,6,111,,,6,117,,,6,106,,,6,89,,,6,100,,,6
USC00428922,1915,08,TMAX,244,,,6,294,,,6,344,,,6,350,,,6,322,,,6,322,,,6,322,,,6,322,,,6,356,,,6,367,,,6,344,,,6,322,,,6,344,,,6,317,,,6,306,,,6,300,,,6,328,,,6,317,,,6,322,,,6,322,,,6,350,,,6,322,,,6,306,,,6,306,,,6,300,,,6,322,,,6,328,,,6,344,,,6,350,,,6,350,,,6,333,,,6
USC00428922,1915,08,TMIN,44,,,6,89,,,6,89,,,6,111,,,6,144,,,6,106,,,6,111,,,6,139,,,6,117,,,6,128,,,6,128,,,6,106,,,6,100,,,6,128,,,6,111,,,6,94,,,6,72,,,6,156,,,6,122,,,6,111,,,6,117,,,6,128,,,6,128,,,6,139,,,6,106,,,6,100,,,6,100,,,6,100,,,6,117,,,6,117,,,6,128,,,6
USC00428922,1915,09,TMAX,311,,,6,261,,,6,150,,,6,194,,,6,239,,,6,283,,,6,239,,,6,222,,,6,283,,,6,250,,,6,211,,,6,211,,,6,156,,,6,139,,,6,178,,,6,233,,,6,267,,,6,278,,,6,283,,,6,283,,,6,306,,,6,289,,,6,306,,,6,278,,,6,178,,,6,139,,,6,167,,,6,161,,,6,178,,,6,150,,,6,-9999,,,
USC00428922,1915,09,TMIN,117,,,6,78,,,6,39,,,6,39,,,6,33,,,6,39,,,6,100,,,6,28,,,6,39,,,6,56,,,6,56,,,6,33,,,6,0,,,6,-33,,,6,-33,,,6,-6,,,6,17,,,6,44,,,6,50,,,6,61,,,6,56,,,6,111,,,6,83,,,6,89,,,6,44,,,6,17,,,6,17,,,6,-22,,,6,-6,,,6,-28,,,6,-9999,,,
USC00428922,1915,09,PRCP,33,,,6,-9999,,,,89,,,6,38,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,114,,,6,-9999,,,,-9999,,,,25,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,71,,,6,69,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1915,10,TMAX,250,,,6,122,,,6,144,,,6,150,,,6,189,,,6,189,,,6,217,,,6,206,,,6,272,,,6,200,,,6,117,,,6,89,,,6,156,,,6,144,,,6,161,,,6,167,,,6,156,,,6,217,,,6,211,,,6,239,,,6,272,,,6,267,,,6,250,,,6,183,,,6,144,,,6,194,,,6,156,,,6,211,,,6,239,,,6,228,,,6,172,,,6
USC00428922,1915,10,TMIN,0,,,6,33,,,6,-17,,,6,33,,,6,-28,,,6,-39,,,6,-33,,,6,-11,,,6,61,,,6,33,,,6,-39,,,6,-61,,,6,-39,,,6,11,,,6,-28,,,6,-28,,,6,-33,,,6,-39,,,6,11,,,6,-11,,,6,17,,,6,6,,,6,44,,,6,-56,,,6,-67,,,6,-50,,,6,-11,,,6,-17,,,6,-44,,,6,22,,,6,-28,,,6
USC00428922,1915,11,TMAX,183,,,6,200,,,6,217,,,6,228,,,6,228,,,6,183,,,6,100,,,6,122,,,6,122,,,6,17,,,6,44,,,6,56,,,6,-6,,,6,28,,,6,44,,,6,72,,,6,50,,,6,122,,,6,106,,,6,122,,,6,122,,,6,172,,,6,161,,,6,128,,,6,61,,,6,56,,,6,11,,,6,28,,,6,50,,,6,61,,,6,-9999,,,
USC00428922,1915,11,TMIN,-39,,,6,-17,,,6,22,,,6,44,,,6,33,,,6,22,,,6,-44,,,6,-56,,,6,-67,,,6,-89,,,6,-94,,,6,-94,,,6,-139,,,6,-156,,,6,-106,,,6,-72,,,6,-117,,,6,-56,,,6,-67,,,6,0,,,6,17,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-100,,,6,-78,,,6,-9999,,,
USC00428922,1915,11,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,203,,,6,25,,,6,-9999,,,,76,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,89,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,25,,,6,-9999,,,
USC00428922,1915,12,TMAX,67,,,6,72,,,6,106,,,6,106,,,6,78,,,6,94,,,6,111,,,6,100,,,6,94,,,6,44,,,6,61,,,6,50,,,6,100,,,6,106,,,6,11,,,6,-22,,,6,17,,,6,6,,,6,17,,,6,56,,,6,83,,,6,94,,,6,83,,,6,72,,,6,33,,,6,-17,,,6,-39,,,6,-11,,,6,-56,,,6,-83,,,6,-72,,,6
USC00428922,1915,12,TMIN,-100,,,6,-94,,,6,-61,,,6,-6,,,6,17,,,6,-67,,,6,-72,,,6,-67,,,6,-44,,,6,-94,,,6,-89,,,6,-106,,,6,-67,,,6,-61,,,6,-111,,,6,-150,,,6,-122,,,6,-139,,,6,-161,,,6,-106,,,6,-72,,,6,-50,,,6,-61,,,6,-128,,,6,-122,,,6,-172,,,6,-217,,,6,-128,,,6,-183,,,6,-206,,,6,-233,,,6
USC00428922,1915,12,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,25,,,6,-9999,,,,-9999,,,,69,,,6,25,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,152,,,6,-9999,,,,-9999,,,,76,,,6,-9999,,,,-9999,,,,89,,,6,-9999,,,,-9999,,,
USC00428922,1916,01,TMAX,-11,,,6,56,,,6,94,,,6,72,,,6,28,,,6,22,,,6,22,,,6,94,,,6,89,,,6,33,,,6,-39,,,6,-39,,,6,-6,,,6,11,,,6,6,,,6,-33,,,6,-39,,,6,39,,,6,22,,,6,22,,,6,33,,,6,44,,,6,56,,,6,61,,,6,61,,,6,22,,,6,17,,,6,22,,,6,-11,,,6,-56,,,6,-67,,,6
USC00428922,1916,01,TMIN,-161,,,6,-78,,,6,-39,,,6,-61,,,6,-117,,,6,-139,,,6,-150,,,6,-89,,,6,-128,,,6,-161,,,6,-161,,,6,-211,,,6,-122,,,6,-122,,,6,-111,,,6,-9999,,,,-167,,,6,-94,,,6,-106,,,6,-172,,,6,-194,,,6,-189,,,6,-9999,,,,-94,,,6,-44,,,6,-172,,,6,-100,,,6,-144,,,6,-217,,,6,-206,,,6,-178,,,6
USC00428922,1916,01,PRCP,13,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,51,,,6,-9999,,,,-9999,,,,114,,,6,51,,,6,25,,,6,-9999,,,,-9999,,,,-9999,,,,56,,,6,-9999,,,,38,,,6,-9999,,,,38,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,89,,,6,-9999,,,,165,,,6,43,,,6,-9999,,,,-9999,,,
USC00428922,1916,02,TMAX,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,78,,,6,78,,,6,78,,,6,61,,,6,100,,,6,72,,,6,33,,,6,22,,,6,44,,,6,89,,,6,56,,,6,17,,,6,11,,,6,83,,,6,22,,,6,22,,,6,-9999,,,,-9999,,,
USC00428922,1916,02,TMIN,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-50,,,6,-28,,,6,-28,,,6,-33,,,6,-22,,,6,-33,,,6,-33,,,6,-33,,,6,-17,,,6,-17,,,6,-11,,,6,-17,,,6,-22,,,6,-6,,,6,-67,,,6,-17,,,6,-9999,,,,-9999,,,
USC00428922,1916,02,PRCP,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,132,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,81,,,6,-9999,,,,-9999,,,,-9999,,,,10,,,6,127,,,6,-9999,,,,23,,,6,-9999,,,,-9999,,,
USC00428922,1916,03,TMAX,28,,,6,17,,,6,78,,,6,94,,,6,128,,,6,33,,,6,72,,,6,117,,,6,178,,,6,172,,,6,183,,,6,211,,,6,211,,,6,128,,,6,194,,,6,217,,,6,222,,,6,206,,,6,222,,,6,200,,,6,128,,,6,189,,,6,172,,,6,11,,,6,72,,,6,150,,,6,189,,,6,189,,,6,72,,,6,78,,,6,111,,,6
USC00428922,1916,03,TMIN,-67,,,6,-50,,,6,-28,,,6,50,,,6,-11,,,6,-89,,,6,-11,,,6,-11,,,6,56,,,6,22,,,6,17,,,6,28,,,6,44,,,6,-17,,,6,0,,,6,22,,,6,44,,,6,89,,,6,189,,,6,122,,,6,22,,,6,22,,,6,6,,,6,-33,,,6,-67,,,6,-28,,,6,50,,,6,44,,,6,-6,,,6,50,,,6,-17,,,6
USC00428922,1916,03,PRCP,30,,,6,0,P,,6,0,P,,6,0,P,,6,94,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,168,,,6,0,P,,6,102,,,6,203,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,13,,,6,0,P,,6,0,P,,6
USC00428922,1916,03,SNOW,76,,,6,0,,,6,0,,,6,0,,,6,102,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,330,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6
USC00428922,1916,03,SNWD,-9999,,,,-9999,,,,-9999,,,,-9999,,,,102,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,330,,,6,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1916,04,TMAX,172,,,6,172,,,6,122,,,6,128,,,6,117,,,6,94,,,6,111,,,6,178,,,6,189,,,6,256,,,6,244,,,6,144,,,6,117,,,6,172,,,6,167,,,6,194,,,6,194,,,6,189,,,6,117,,,6,133,,,6,178,,,6,178,,,6,211,,,6,239,,,6,250,,,6,244,,,6,267,,,6,233,,,6,167,,,6,133,,,6,-9999,,,
USC00428922,1916,04,TMIN,33,,,6,56,,,6,28,,,6,17,,,6,50,,,6,78,,,6,83,,,6,11,,,6,44,,,6,67,,,6,133,,,6,17,,,6,11,,,6,22,,,6,44,,,6,44,,,6,89,,,6,39,,,6,-17,,,6,-17,,,6,44,,,6,50,,,6,50,,,6,78,,,6,111,,,6,144,,,6,83,,,6,106,,,6,28,,,6,17,,,6,-9999,,,
USC00428922,1916,04,PRCP,0,P,,6,28,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,30,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,10,,,6,142,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,3,,,6,0,P,,6,-9999,,,
USC00428922,1916,05,TMAX,172,,,6,167,,,6,217,,,6,256,,,6,250,,,6,278,,,6,283,,,6,244,,,6,250,,,6,139,,,6,139,,,6,128,,,6,117,,,6,117,,,6,139,,,6,194,,,6,206,,,6,211,,,6,206,,,6,128,,,6,206,,,6,206,,,6,139,,,6,144,,,6,150,,,6,156,,,6,183,,,6,206,,,6,250,,,6,244,,,6,211,,,6
USC00428922,1916,05,TMIN,11,,,6,39,,,6,61,,,6,106,,,6,128,,,6,128,,,6,61,,,6,28,,,6,111,,,6,-28,,,6,-6,,,6,22,,,6,17,,,6,-17,,,6,6,,,6,11,,,6,67,,,6,78,,,6,61,,,6,61,,,6,33,,,6,50,,,6,17,,,6,61,,,6,17,,,6,50,,,6,39,,,6,61,,,6,67,,,6,78,,,6,61,,,6
USC00428922,1916,05,PRCP,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,15,,,6,127,,,6,0,P,,6,3,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6
USC00428922,1916,05,SNOW,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6,0,,,6
USC00428922,1916,06,TMAX,178,,,6,206,,,6,228,,,6,233,,,6,233,,,6,239,,,6,228,,,6,283,,,6,289,,,6,256,,,6,217,,,6,239,,,6,250,,,6,261,,,6,278,,,6,294,,,6,333,,,6,333,,,6,250,,,6,194,,,6,172,,,6,167,,,6,244,,,6,294,,,6,294,,,6,322,,,6,339,,,6,333,,,6,300,,,6,322,,,6,-9999,,,
USC00428922,1916,06,TMIN,44,,,6,28,,,6,72,,,6,83,,,6,56,,,6,33,,,6,44,,,6,83,,,6,111,,,6,78,,,6,61,,,6,100,,,6,94,,,6,100,,,6,122,,,6,106,,,6,139,,,6,172,,,6,83,,,6,111,,,6,39,,,6,22,,,6,56,,,6,100,,,6,156,,,6,139,,,6,200,,,6,206,,,6,167,,,6,106,,,6,-9999,,,
USC00428922,1916,06,PRCP,74,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,137,,,6,10,,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,0,P,,6,-9999,,,
USC00428922,1916,07,TMAX,333,,,6,328,,,6,233,,,6,311,,,6,344,,,6,350,,,6,344,,,6,317,,,6,328,,,6,322,,,6,306,,,6,344,,,6,328,,,6,283,,,6,272,,,6,306,,,6,317,,,6,283,,,6,300,,,6,322,,,6,322,,,6,322,,,6,328,,,6,333,,,6,272,,,6,311,,,6,294,,,6,283,,,6,283,,,6,311,,,6,328,,,6
USC00428922,1916,07,TMIN,161,,,6,156,,,6,56,,,6,100,,,6,161,,,6,183,,,6,206,,,6,172,,,6,194,,,6,172,,,6,167,,,6,206,,,6,211,,,6,178,,,6,178,,,6,150,,,6,194,,,6,106,,,6,122,,,6,161,,,6,172,,,6,189,,,6,172,,,6,178,,,6,150,,,6,183,,,6,172,,,6,167,,,6,183,,,6,150,,,6,178,,,6
